datetime,open,high,low,close,volume
2017-07-03,130.06,130.23,128.03,128.12,33297885
2017-07-05,128.48,129.73,128.09,129.38,42534448
2017-07-06,128.38,128.94,127.75,128.21,48490456
2017-07-07,128.64,129.94,128.64,129.6,37690626
2017-07-10,129.67,130.75,129.35,130.44,25419310
2017-07-11,130.24,130.97,129.77,130.81,31795543
2017-07-12,131.9,132.51,131.66,132.36,37267760
2017-07-13,132.5,132.97,132.27,132.65,31304334
2017-07-14,133.18,133.87,132.82,133.7,35265127
2017-07-17,133.82,134.23,133.51,133.76,25582421
2017-07-18,133.64,134.69,133.25,134.66,26220563
2017-07-19,135.02,135.65,135.0,135.45,34731913
2017-07-20,135.76,135.88,135.02,135.63,36323537
2017-07-21,135.11,135.57,134.86,135.57,40309295
2017-07-24,135.53,136.29,135.39,136.19,27116927
2017-07-25,135.74,136.16,135.48,135.84,28309186
2017-07-26,136.16,136.36,135.97,136.29,18843154
2017-07-27,137.22,137.31,133.87,135.43,81184141
2017-07-28,134.66,135.54,134.4,135.32,38164323
2017-07-31,135.67,135.87,134.45,134.74,34194563
2017-08-01,135.18,135.24,134.64,135.05,20424628
2017-08-02,135.89,135.96,134.16,135.42,42160102
2017-08-03,135.63,135.63,134.65,134.89,27412482
2017-08-04,135.14,135.44,134.58,135.14,29773355
2017-08-07,135.36,135.99,135.19,135.99,18317443
2017-08-08,135.72,136.85,135.37,135.76,31025463
2017-08-09,134.66,135.65,134.33,135.58,36509762
2017-08-10,134.84,134.9,132.54,132.67,64682825
2017-08-11,132.87,133.97,132.55,133.68,46415388
2017-08-14,134.74,135.61,134.7,135.4,35698894
2017-08-15,135.67,135.75,135.13,135.49,25892125
2017-08-16,135.81,136.37,135.28,135.73,32198627
2017-08-17,135.21,135.41,132.95,132.95,71168360
2017-08-18,133.05,133.77,132.32,132.86,58140004
2017-08-21,132.87,133.14,131.87,132.69,37515814
2017-08-22,133.4,134.86,133.36,134.71,37358963
2017-08-23,134.06,134.54,133.94,134.23,25943963
2017-08-24,134.55,134.69,133.09,133.84,38498467
2017-08-25,134.34,134.7,133.38,133.56,26475560
2017-08-28,133.97,134.28,133.54,133.97,15609158
2017-08-29,132.81,134.72,132.7,134.5,25147151
2017-08-30,134.63,136.3,134.53,136.08,34390457
2017-08-31,136.44,137.55,136.39,137.54,39194914
2017-09-01,137.69,137.9,136.98,137.35,22567206
2017-09-05,136.92,137.24,135.09,136.12,46209848
2017-09-06,136.46,136.84,135.54,136.53,34150572
2017-09-07,136.78,137.2,136.35,136.85,22972771
2017-09-08,136.67,136.74,135.52,135.66,28250256
2017-09-11,136.69,137.46,136.69,137.23,27963795
2017-09-12,137.58,137.73,136.91,137.56,31590538
2017-09-13,137.3,137.76,137.09,137.74,28759125
2017-09-14,137.21,137.62,136.85,136.93,35565045
2017-09-15,136.93,137.9,136.68,137.4,46799620
2017-09-18,137.54,138.0,136.81,137.22,25080002
2017-09-19,137.47,137.66,137.0,137.46,21013519
2017-09-20,137.41,137.56,135.98,137.04,34462953
2017-09-21,136.94,136.95,135.72,136.2,29292590
2017-09-22,135.76,136.26,135.63,136.07,22057377
2017-09-25,135.53,135.6,133.97,134.63,55253026
2017-09-26,135.3,135.58,134.51,134.98,29872694
2017-09-27,135.7,136.71,135.36,136.2,33944597
2017-09-28,135.9,136.29,135.56,136.15,24351761
2017-09-29,136.42,137.23,136.07,137.13,43864647
2017-10-02,137.34,137.81,136.64,137.25,27667292
2017-10-03,137.4,137.71,137.13,137.55,20009564
2017-10-04,137.27,137.97,137.15,137.68,26467674
2017-10-05,138.16,139.1,138.03,139.03,32073025
2017-10-06,138.56,139.21,138.55,139.21,24024604
2017-10-09,139.4,139.54,138.87,139.05,13815115
2017-10-10,139.52,139.67,138.54,139.16,19384211
2017-10-11,139.09,139.6,138.91,139.57,12614357
2017-10-12,139.38,139.87,139.17,139.32,14710436
2017-10-13,139.91,140.02,139.32,139.86,18662632
2017-10-16,140.19,140.37,139.91,140.34,22066151
2017-10-17,140.28,140.53,140.07,140.52,13419383
2017-10-18,140.68,140.68,140.14,140.35,17422752
2017-10-19,139.55,139.85,138.85,139.83,27997161
2017-10-20,140.39,140.52,140.03,140.2,30663392
2017-10-23,140.49,140.51,139.09,139.29,29574829
2017-10-24,139.53,139.82,139.01,139.53,20509433
2017-10-25,139.25,139.7,137.96,139.0,36212264
2017-10-26,138.93,139.26,138.52,138.55,28451029
2017-10-27,140.79,142.85,140.67,142.59,61180178
2017-10-30,142.44,143.49,142.35,142.91,31943329
2017-10-31,143.34,143.65,142.96,143.45,26559019
2017-11-01,144.01,144.09,142.83,143.4,29768260
2017-11-02,143.23,143.3,142.15,143.13,31211314
2017-11-03,143.67,144.52,143.16,144.5,26735110
2017-11-06,144.37,145.05,144.34,144.99,29206403
2017-11-07,144.88,145.27,144.57,145.08,21665526
2017-11-08,145.01,145.7,144.83,145.66,17828810
2017-11-09,144.49,144.97,143.41,144.9,41063157
2017-11-10,144.59,145.0,144.31,144.89,20272400
2017-11-13,144.36,145.26,144.34,145.07,12733502
2017-11-14,144.54,144.72,143.84,144.54,25401165
2017-11-15,143.91,144.25,143.1,143.86,25100642
2017-11-16,144.61,146.03,144.56,145.7,35338959
2017-11-17,145.74,145.84,145.0,145.14,28956753
2017-11-20,145.27,145.38,144.82,145.03,21444595
2017-11-21,145.72,146.67,145.65,146.61,20630792
2017-11-22,146.73,146.93,146.46,146.78,17490207
