date,trade_ret,net_pnl,portfolio_value,n_active,symbols_traded,stop_active,in_regime,daily_return
2021-05-11,0.0,0.0,99509.84615679047,0,,False,False,0.0
2021-05-12,0.0,0.0,99509.84615679047,0,,False,False,0.0
2021-05-13,0.0033382015439181734,312.2819528442998,99822.12810963478,1,SPY,False,True,0.0031382015439181733
2021-05-14,0.001184071662076347,98.23212752084632,99920.36023715563,1,SPY,False,True,0.0009840716620763469
2021-05-17,0.0,0.0,99920.36023715563,0,,False,False,0.0
2021-05-18,0.0,0.0,99920.36023715563,0,,False,False,0.0
2021-05-19,0.0,0.0,99920.36023715563,0,,False,False,0.0
2021-05-20,0.003221068363954971,301.8662392274551,100222.22647638309,1,SPY,False,True,0.0030210683639549708
2021-05-21,0.002554640931024532,235.9873566597022,100458.2138330428,1,SPY,False,True,0.002354640931024532
2021-05-24,0.001968302658486687,177.64052658779363,100635.8543596306,1,SPY,False,True,0.0017683026584866866
2021-05-25,0.0,0.0,100635.8543596306,0,,False,False,0.0
2021-05-26,0.0,0.0,100635.8543596306,0,,False,False,0.0
2021-05-27,0.0,0.0,100635.8543596306,0,,False,False,0.0
2021-05-28,0.0,0.0,100635.8543596306,0,,False,False,0.0
2021-06-01,0.0,0.0,100635.8543596306,0,,False,False,0.0
2021-06-02,0.0,0.0,100635.8543596306,0,,False,False,0.0
2021-06-03,0.0,0.0,100635.8543596306,0,,False,False,0.0
2021-06-04,0.0,0.0,100635.8543596306,0,,False,False,0.0
2021-06-07,0.0,-13.01550108115728,100622.83885854944,0,,False,False,-0.00012933264355907692
2021-06-08,0.0,0.0,100622.83885854944,0,,False,False,0.0
2021-06-09,0.0,0.0,100622.83885854944,0,,False,False,0.0
2021-06-10,-0.00025349185023681997,-45.63163737004497,100577.2072211794,1,SPY,False,True,-0.00045349185023681995
2021-06-11,0.0,13.009598657503629,100590.2168198369,0,,False,False,0.00012934937265551838
2021-06-14,0.0,-13.00959865749023,100577.20722117941,0,,False,False,-0.00012933264355907692
2021-06-15,0.0,0.0,100577.20722117941,0,,False,False,0.0
2021-06-16,0.0,13.00959865750363,100590.21681983692,0,,False,False,0.00012934937265551838
2021-06-17,0.0,-13.009598657490232,100577.20722117943,0,,False,False,-0.00012933264355907692
2021-06-18,0.0,13.009598657503632,100590.21681983693,0,,False,False,0.00012934937265551838
2021-06-21,-0.0004833129833130556,-81.74419980476011,100508.47262003217,1,SPY,False,True,-0.0008126456268721325
2021-06-22,0.0,0.0,100508.47262003217,0,,False,False,0.0
2021-06-23,0.0,0.0,100508.47262003217,0,,False,False,0.0
2021-06-24,0.0,13.000707879965507,100521.47332791214,0,,False,False,0.00012934937265551838
2021-06-25,0.0,0.0,100521.47332791214,0,,False,False,0.0
2021-06-28,0.0,-13.000707879952119,100508.47262003219,0,,False,False,-0.00012933264355907692
2021-06-29,0.0,0.0,100508.47262003219,0,,False,False,0.0
2021-06-30,0.0,0.0,100508.47262003219,0,,False,False,0.0
2021-07-01,0.0,13.000707879965509,100521.47332791216,0,,False,False,0.00012934937265551838
2021-07-02,0.0,-13.00070787995212,100508.4726200322,0,,False,False,-0.00012933264355907692
2021-07-06,0.0,-13.00070787997667,100495.47191215222,0,,False,False,-0.0001293493726556294
2021-07-07,0.0,0.0,100495.47191215222,0,,False,False,0.0
2021-07-08,0.0,13.000707879963656,100508.47262003219,0,,False,False,0.0001293661060801643
2021-07-09,9.827044025156884e-05,-10.224682670623123,100498.24793736156,1,SPY,False,True,-0.00010172955974843117
2021-07-12,0.0,0.0,100498.24793736156,0,,False,False,0.0
2021-07-13,0.0,0.0,100498.24793736156,0,,False,False,0.0
2021-07-14,0.0,-12.99938532368762,100485.24855203788,0,,False,False,-0.0001293493726556294
2021-07-15,0.0,12.999385323674609,100498.24793736156,0,,False,False,0.0001293661060801643
2021-07-16,0.0,0.0,100498.24793736156,0,,False,False,0.0
2021-07-19,-0.006232581707626084,-659.4625766540304,99838.78536070754,1,SPY,False,True,-0.006561931080281713
2021-07-20,0.002426883930561452,222.32938676653356,100061.11474747407,1,SPY,False,True,0.002226883930561452
2021-07-21,-0.0010352222030514113,-123.59771059815499,99937.51703687591,1,SPY,False,True,-0.0012352222030514114
2021-07-22,0.0,12.928527430380717,99950.4455643063,0,,False,False,0.0001293661060801643
2021-07-23,0.0,-12.928527430393656,99937.5170368759,0,,False,False,-0.0001293493726556294
2021-07-26,0.0,12.928527430380715,99950.44556430628,0,,False,False,0.0001293661060801643
2021-07-27,0.0,-12.928527430393654,99937.51703687588,0,,False,False,-0.0001293493726556294
2021-07-28,0.0,0.0,99937.51703687588,0,,False,False,0.0
2021-07-29,0.0005096345192446838,43.87263247260118,99981.38966934849,1,SPY,False,True,0.0004390006253248482
2021-07-30,0.0,-12.932530030968254,99968.45713931751,0,,False,False,-0.0001293493726556294
2021-08-02,0.0,0.0,99968.45713931751,0,,False,False,0.0
2021-08-03,0.0,0.0,99968.45713931751,0,,False,False,0.0
2021-08-04,0.0,0.0,99968.45713931751,0,,False,False,0.0
2021-08-05,0.0,0.0,99968.45713931751,0,,False,False,0.0
2021-08-06,0.0,12.932530030955308,99981.38966934847,0,,False,False,0.0001293661060801643
2021-08-09,0.0,0.0,99981.38966934847,0,,False,False,0.0
2021-08-10,0.0,-12.932530030968252,99968.4571393175,0,,False,False,-0.0001293493726556294
2021-08-11,0.0,0.0,99968.4571393175,0,,False,False,0.0
2021-08-12,0.0,0.0,99968.4571393175,0,,False,False,0.0
2021-08-13,0.0,12.932530030955306,99981.38966934846,0,,False,False,0.0001293661060801643
2021-08-16,-0.0011742433319752443,-163.263818136635,99818.12585121182,1,SPY,False,True,-0.0016329420772862812
2021-08-17,0.0,0.0,99818.12585121182,0,,False,False,0.0
2021-08-18,0.0,0.0,99818.12585121182,0,,False,False,0.0
2021-08-19,0.0,25.82950597779988,99843.95535718962,0,,False,False,0.0002587656876698041
2021-08-20,0.0,0.0,99843.95535718962,0,,False,False,0.0
2021-08-23,0.0013140918430735171,85.40583026584522,99929.36118745548,1,SPY,False,True,0.0008553930977624803
2021-08-24,0.0,0.0,99929.36118745548,0,,False,False,0.0
2021-08-25,0.0,0.0,99929.36118745548,0,,False,False,0.0
2021-08-26,0.0,12.929144933015886,99942.2903323885,0,,False,False,0.00012938284383468002
2021-08-27,0.0,0.0,99942.2903323885,0,,False,False,0.0
2021-08-30,0.0,0.0,99942.2903323885,0,,False,False,0.0
2021-08-31,0.0,-12.929144933023254,99929.36118745548,0,,False,False,-0.00012936610608005328
2021-09-01,0.0,0.0,99929.36118745548,0,,False,False,0.0
2021-09-02,0.0,25.858289866076152,99955.21947732156,0,,False,False,0.0002587656876698041
2021-09-03,0.0,-25.85828986607239,99929.36118745549,0,,False,False,-0.00025869874531103676
2021-09-07,0.0,0.0,99929.36118745549,0,,False,False,0.0
2021-09-08,0.0,0.0,99929.36118745549,0,,False,False,0.0
2021-09-09,0.0,0.0,99929.36118745549,0,,False,False,0.0
2021-09-10,0.0,12.929144933015888,99942.29033238851,0,,False,False,0.00012938284383468002
2021-09-13,0.0,0.0,99942.29033238851,0,,False,False,0.0
2021-09-14,0.0,-12.929144933023256,99929.36118745549,0,,False,False,-0.00012936610608005328
2021-09-15,0.0,0.0,99929.36118745549,0,,False,False,0.0
2021-09-16,0.0006217715706907656,55.076508559173824,99984.43769601466,1,SPY,False,True,0.0005511544145254456
2021-09-17,0.0001449555469655861,-18.43818605826767,99965.9995099564,1,SPY,False,True,-0.00018441055911446716
2021-09-20,0.0,12.933885303374387,99978.93339525977,0,,False,False,0.00012938284383468002
2021-09-21,0.0,-12.933885303381755,99965.99950995638,0,,False,False,-0.00012936610608005328
2021-09-22,0.0,0.0,99965.99950995638,0,,False,False,0.0
2021-09-23,0.0015382396769696438,146.71235219552597,100112.7118621519,1,SPY,False,True,0.0014676225208043237
2021-09-24,0.0,-12.951191702720951,100099.76067044918,0,,False,False,-0.00012936610608005328
2021-09-27,0.0,0.0,100099.76067044918,0,,False,False,0.0
2021-09-28,0.002379550583848422,218.17249181236483,100317.93316226154,1,SPY,False,True,0.002179550583848422
2021-09-29,0.003912841456555238,385.4440005609329,100703.37716282248,1,SPY,False,True,0.0038422243003899182
2021-09-30,0.0,0.0,100703.37716282248,0,,False,False,0.0
2021-10-01,0.0,0.0,100703.37716282248,0,,False,False,0.0
2021-10-04,0.0,-26.055207545352975,100677.32195527712,0,,False,False,-0.0002587322121603286
2021-10-05,0.003216065597918205,316.6770110125234,100993.99896628964,1,SPY,False,True,0.0031454651838394914
2021-10-06,0.0,0.0,100993.99896628964,0,,False,False,0.0
2021-10-07,0.002159407982530559,197.88844776223092,101191.88741405187,1,SPY,False,True,0.001959407982530559
2021-10-08,0.0,0.0,101191.88741405187,0,,False,False,0.0
2021-10-11,0.0,0.0,101191.88741405187,0,,False,False,0.0
2021-10-12,0.0,0.0,101191.88741405187,0,,False,False,0.0
2021-10-13,0.0,0.0,101191.88741405187,0,,False,False,0.0
2021-10-14,0.0,-13.0924941666625,101178.79491988521,0,,False,False,-0.00012938284383501308
2021-10-15,0.0,13.09249416664786,101191.88741405186,0,,False,False,0.00012939958592128598
2021-10-18,0.0,-13.092494166662497,101178.7949198852,0,,False,False,-0.00012938284383501308
2021-10-19,0.0,0.0,101178.7949198852,0,,False,False,0.0
2021-10-20,0.0,0.0,101178.7949198852,0,,False,False,0.0
2021-10-21,0.0,0.0,101178.7949198852,0,,False,False,0.0
2021-10-22,0.0,0.0,101178.7949198852,0,,False,False,0.0
2021-10-25,0.0,13.092494166647858,101191.88741405185,0,,False,False,0.00012939958592128598
2021-10-26,0.0,-26.184988333313758,101165.70242571853,0,,False,False,-0.00025876568766991515
2021-10-27,0.0,0.0,101165.70242571853,0,,False,False,0.0
2021-10-28,-0.0022393804380786975,-220.59664716847226,100945.10577855006,1,SPY,False,True,-0.0021805477733962907
2021-10-29,0.0,0.0,100945.10577855006,0,,False,False,0.0
2021-11-01,0.0,0.0,100945.10577855006,0,,False,False,0.0
2021-11-02,0.0,-26.12112971369883,100918.98464883635,0,,False,False,-0.00025876568766991515
2021-11-03,0.0,0.0,100918.98464883635,0,,False,False,0.0
2021-11-04,-0.0018997482261386978,-198.8438941432508,100720.1407546931,1,SPY,False,True,-0.0019703318937973834
2021-11-05,-0.0004783272213744194,-68.32121321457139,100651.81954147853,1,SPY,False,True,-0.0006783272213744194
2021-11-08,0.0,13.024303770891322,100664.84384524942,0,,False,False,0.00012939958592128598
2021-11-09,0.0,-26.04860754180059,100638.79523770761,0,,False,False,-0.00025876568766991515
2021-11-10,0.0,0.0,100638.79523770761,0,,False,False,0.0
2021-11-11,0.0,13.024303770912661,100651.81954147853,0,,False,False,0.00012941633234131444
2021-11-12,0.0,0.0,100651.81954147853,0,,False,False,0.0
2021-11-15,0.0,0.0,100651.81954147853,0,,False,False,0.0
2021-11-16,0.0,-13.024303770902497,100638.79523770763,0,,False,False,-0.000129399585921397
2021-11-17,0.0,0.0,100638.79523770763,0,,False,False,0.0
2021-11-18,0.0,13.024303770912663,100651.81954147854,0,,False,False,0.00012941633234131444
2021-11-19,0.0,0.0,100651.81954147854,0,,False,False,0.0
2021-11-22,0.008123642288197064,797.5290137028389,101449.34855518138,1,SPY,False,True,0.007923642288197063
2021-11-23,0.0,-13.127503695035946,101436.22105148634,0,,False,False,-0.000129399585921397
2021-11-24,0.0,13.127503695046192,101449.34855518138,0,,False,False,0.00012941633234131444
2021-11-26,0.0,-13.127503695035946,101436.22105148634,0,,False,False,-0.000129399585921397
2021-11-29,0.0,13.127503695046192,101449.34855518138,0,,False,False,0.00012941633234131444
2021-11-30,0.0,-13.127503695035946,101436.22105148634,0,,False,False,-0.000129399585921397
2021-12-01,0.0,13.127503695046192,101449.34855518138,0,,False,False,0.00012941633234131444
2021-12-02,0.0,0.0,101449.34855518138,0,,False,False,0.0
2021-12-03,0.0,-13.127503695035946,101436.22105148634,0,,False,False,-0.000129399585921397
2021-12-06,0.0,0.0,101436.22105148634,0,,False,False,0.0
2021-12-07,-0.0020771513353115,-230.98562621634463,101205.23542527,1,SPY,False,True,-0.0022771513353115
2021-12-08,0.0,13.097610382477713,101218.33303565248,0,,False,False,0.00012941633234131444
2021-12-09,0.0,-13.09761038246749,101205.23542527002,0,,False,False,-0.000129399585921397
2021-12-10,0.0,13.097610382477715,101218.3330356525,0,,False,False,0.00012941633234131444
2021-12-13,0.002690010486481542,252.03471068295582,101470.36774633545,1,SPY,False,True,0.002490010486481542
2021-12-14,0.0,0.0,101470.36774633545,0,,False,False,0.0
2021-12-15,0.0,0.0,101470.36774633545,0,,False,False,0.0
2021-12-16,0.0,-13.130223569667685,101457.23752276579,0,,False,False,-0.000129399585921397
2021-12-17,0.00407383538943118,406.158860799293,101863.39638356508,1,SPY,False,True,0.0040032517217724935
2021-12-20,0.0,-13.18108131258045,101850.2153022525,0,,False,False,-0.000129399585921397
2021-12-21,0.0,0.0,101850.2153022525,0,,False,False,0.0
2021-12-22,0.0,0.0,101850.2153022525,0,,False,False,0.0
2021-12-23,0.001826092837658111,165.6179056169293,102015.83320786944,1,SPY,False,True,0.0016260928376581108
2021-12-27,-0.002097699225636518,-234.40170096438578,101781.43150690505,1,SPY,False,True,-0.002297699225636518
2021-12-28,0.0,0.0,101781.43150690505,0,,False,False,0.0
2021-12-29,0.0,0.0,101781.43150690505,0,,False,False,0.0
2021-12-30,0.0,0.0,101781.43150690505,0,,False,False,0.0
2021-12-31,0.0,0.0,101781.43150690505,0,,False,False,0.0
2022-01-03,0.0,0.0,101781.43150690505,0,,False,False,0.0
2022-01-04,0.0,0.0,101781.43150690505,0,,False,False,0.0
2022-01-05,0.0,0.0,101781.43150690505,0,,False,False,0.0
2022-01-06,0.0,0.0,101781.43150690505,0,,False,False,0.0
2022-01-07,0.0,0.0,101781.43150690505,0,,False,False,0.0
2022-01-10,-0.006179362308187164,-649.3006278284835,101132.13087907656,1,SPY,False,True,-0.006379362308187164
2022-01-11,0.0,-13.088149460198197,101119.04272961637,0,,False,False,-0.00012941633234098138
2022-01-12,-0.0011746103456065082,-125.91113281375941,100993.1315968026,1,SPY,False,True,-0.0012451772625106327
2022-01-13,0.0,0.0,100993.1315968026,0,,False,False,0.0
2022-01-14,0.0,0.0,100993.1315968026,0,,False,False,0.0
2022-01-18,0.001162736616901583,84.15962516091382,101077.29122196352,1,SPY,False,True,0.0008333202845606015
2022-01-19,0.006032829818079843,602.6493836040473,101679.94060556756,1,SPY,False,True,0.00596226290117572
2022-01-20,0.008678221907793882,862.0651000253035,102542.00570559286,1,SPY,False,True,0.008478221907793881
2022-01-21,0.0011149352852779515,93.81929924321993,102635.82500483608,1,SPY,False,True,0.0009149352852779514
2022-01-24,-0.01578107743281376,-1640.2310667830081,100995.59393805308,1,SPY,False,True,-0.01598107743281376
2022-01-25,0.0022698428194865006,195.97452556239162,101191.56846361546,1,SPY,False,True,0.001940426487145519
2022-01-26,-0.0012029263023518588,-128.8667762842919,101062.70168733117,1,SPY,False,True,-0.0012734932192559833
2022-01-27,0.0007141801704182438,51.96443717652007,101114.66612450768,1,SPY,False,True,0.0005141801704182438
2022-01-28,0.0,-13.085889235716659,101101.58023527196,0,,False,False,-0.00012941633234098138
2022-01-31,0.0,13.085889235716294,101114.66612450768,0,,False,False,0.00012943308309587565
2022-02-01,0.0,0.0,101114.66612450768,0,,False,False,0.0
2022-02-02,0.0,0.0,101114.66612450768,0,,False,False,0.0
2022-02-03,0.0,0.0,101114.66612450768,0,,False,False,0.0
2022-02-04,0.0,-13.085889235716659,101101.58023527196,0,,False,False,-0.00012941633234098138
2022-02-07,0.0,0.0,101101.58023527196,0,,False,False,0.0
2022-02-08,0.0,13.085889235716294,101114.66612450768,0,,False,False,0.00012943308309587565
2022-02-09,0.0,-13.085889235716659,101101.58023527196,0,,False,False,-0.00012941633234098138
2022-02-10,0.0,0.0,101101.58023527196,0,,False,False,0.0
2022-02-11,0.0,0.0,101101.58023527196,0,,False,False,0.0
2022-02-14,0.0,-13.085889235738744,101088.49434603623,0,,False,False,-0.0001294330830960977
2022-02-15,0.0,26.171778471451912,101114.66612450768,0,,False,False,0.00025889967637526823
2022-02-16,0.0018053971873811525,162.32920059926892,101276.99532510695,1,SPY,False,True,0.0016053971873811524
2022-02-17,0.0012142701022415103,89.61533111761912,101366.61065622457,1,SPY,False,True,0.0008848537699005289
2022-02-18,0.0,13.120192940214388,101379.73084916479,0,,False,False,0.00012943308309587565
2022-02-22,0.0,0.0,101379.73084916479,0,,False,False,0.0
2022-02-23,0.0,-13.120192940214752,101366.61065622457,0,,False,False,-0.00012941633234098138
2022-02-24,0.0,0.0,101366.61065622457,0,,False,False,0.0
2022-02-25,0.0,0.0,101366.61065622457,0,,False,False,0.0
2022-02-28,0.0,0.0,101366.61065622457,0,,False,False,0.0
2022-03-01,0.0,0.0,101366.61065622457,0,,False,False,0.0
2022-03-02,0.0020108050488164553,183.55517035770333,101550.16582658228,1,SPY,False,True,0.0018108050488164552
2022-03-03,0.0,13.143951051831975,101563.3097776341,0,,False,False,0.00012943308309587565
2022-03-04,0.0,0.0,101563.3097776341,0,,False,False,0.0
2022-03-07,0.0049919322307381275,486.6844975838857,102049.99427521799,1,SPY,False,True,0.004791932230738128
2022-03-08,0.0,0.0,102049.99427521799,0,,False,False,0.0
2022-03-09,0.0,0.0,102049.99427521799,0,,False,False,0.0
2022-03-10,0.0,0.0,102049.99427521799,0,,False,False,0.0
2022-03-11,0.0,-13.206935974516858,102036.78733924347,0,,False,False,-0.00012941633234098138
2022-03-14,0.0,13.206935974516492,102049.99427521799,0,,False,False,0.00012943308309587565
2022-03-15,0.0,-26.413871949056375,102023.58040326893,0,,False,False,-0.0002588326646821848
2022-03-16,-0.006038439824247233,-610.05409505099,101413.52630821794,1,SPY,False,True,-0.005979540147871965
2022-03-17,0.0,0.0,101413.52630821794,0,,False,False,0.0
2022-03-18,0.0,-13.124566624575191,101400.40174159336,0,,False,False,-0.00012941633234098138
2022-03-21,0.0,0.0,101400.40174159336,0,,False,False,0.0
2022-03-22,-0.0012033978291647873,-142.30510368058947,101258.09663791278,1,SPY,False,True,-0.0014033978291647876
2022-03-23,0.0,13.10614763626517,101271.20278554905,0,,False,False,0.00012943308309587565
2022-03-24,0.0,0.0,101271.20278554905,0,,False,False,0.0
2022-03-25,0.0,-13.106147636265534,101258.09663791278,0,,False,False,-0.00012941633234098138
2022-03-28,0.0,0.0,101258.09663791278,0,,False,False,0.0
2022-03-29,0.0,0.0,101258.09663791278,0,,False,False,0.0
2022-03-30,0.0,13.10614763626517,101271.20278554905,0,,False,False,0.00012943308309587565
2022-03-31,0.0,0.0,101271.20278554905,0,,False,False,0.0
2022-04-01,0.0,0.0,101271.20278554905,0,,False,False,0.0
2022-04-04,0.0,0.0,101271.20278554905,0,,False,False,0.0
2022-04-05,0.0,-13.106147636265534,101258.09663791278,0,,False,False,-0.00012941633234098138
2022-04-06,-0.002020826399125264,-211.77050650238868,101046.32613141039,1,SPY,False,True,-0.0020913933160293884
2022-04-07,0.0,0.0,101046.32613141039,0,,False,False,0.0
2022-04-08,0.0028324599915027227,252.92336590481614,101299.2494973152,1,SPY,False,True,0.002503043659161741
2022-04-11,0.0,13.111474177735838,101312.36097149295,0,,False,False,0.00012943308309587565
2022-04-12,-0.002690909090909077,-292.88482535395093,101019.476146139,1,SPY,False,True,-0.002890909090909077
2022-04-13,0.0,0.0,101019.476146139,0,,False,False,0.0
2022-04-14,0.0,-13.073570097840566,101006.40257604116,0,,False,False,-0.00012941633234098138
2022-04-18,0.0,13.073570097840204,101019.476146139,0,,False,False,0.00012943308309587565
2022-04-19,0.0,-13.073570097840566,101006.40257604116,0,,False,False,-0.00012941633234098138
2022-04-20,0.0,13.073570097840204,101019.476146139,0,,False,False,0.00012943308309587565
2022-04-21,0.0,0.0,101019.476146139,0,,False,False,0.0
2022-04-22,0.005711460007417513,556.7648027497125,101576.2409488887,1,SPY,False,True,0.005511460007417513
2022-04-25,-0.003075625666592252,-332.7257419681388,101243.51520692057,1,SPY,False,True,-0.003275625666592252
2022-04-26,0.004411093647010977,426.3459236889225,101669.86113060948,1,SPY,False,True,0.004211093647010978
2022-04-27,0.0023812539582014347,221.7677870209321,101891.62891763041,1,SPY,False,True,0.0021812539582014346
2022-04-28,0.0,13.186440910801943,101904.81535854121,0,,False,False,0.00012941633234131444
2022-04-29,0.0,-13.18644091079165,101891.62891763041,0,,False,False,-0.000129399585921397
2022-05-02,0.0,0.0,101891.62891763041,0,,False,False,0.0
2022-05-03,0.0,0.0,101891.62891763041,0,,False,False,0.0
2022-05-04,0.0,13.186440910801943,101904.81535854121,0,,False,False,0.00012941633234131444
2022-05-05,-0.009483449184733539,-986.7901012040877,100918.02525733713,1,SPY,False,True,-0.00968344918473354
2022-05-06,-0.006741689571124754,-700.5416034673616,100217.48365386977,1,SPY,False,True,-0.006941689571124753
2022-05-09,0.0,-12.96810088689512,100204.51555298288,0,,False,False,-0.000129399585921397
2022-05-10,0.0,0.0,100204.51555298288,0,,False,False,0.0
2022-05-11,0.0,0.0,100204.51555298288,0,,False,False,0.0
2022-05-12,0.0,12.968100886905244,100217.48365386979,0,,False,False,0.00012941633234131444
2022-05-13,0.0016853192890058377,161.82306245360402,100379.3067163234,1,SPY,False,True,0.0016147188749271236
2022-05-16,0.0019024467579136228,157.90306511567695,100537.20978143907,1,SPY,False,True,0.0015730639140786097
2022-05-17,0.0,0.0,100537.20978143907,0,,False,False,0.0
2022-05-18,-0.002737943560410905,-295.37264805905914,100241.83713338002,1,SPY,False,True,-0.002937943560410905
2022-05-19,0.0,25.942504434096726,100267.7796378141,0,,False,False,0.00025879917184257195
2022-05-20,0.0,0.0,100267.7796378141,0,,False,False,0.0
2022-05-23,0.0,0.0,100267.7796378141,0,,False,False,0.0
2022-05-24,-0.0031562761336967338,-349.4976079941957,99918.28202981991,1,SPY,False,True,-0.003485642239776787
2022-05-25,0.0,12.927711480093704,99931.2097413,0,,False,False,0.00012938284383468002
2022-05-26,-0.0005493068270991941,-49.023714739213254,99882.18602656078,1,SPY,False,True,-0.0004905746149388655
2022-05-27,-0.0023780300705738,-283.3353334176913,99598.85069314309,1,SPY,False,True,-0.002836695357692176
2022-05-31,0.0033245531033423426,298.31718253837033,99897.16787568147,1,SPY,False,True,0.002995186997262289
2022-06-01,0.0,0.0,99897.16787568147,0,,False,False,0.0
2022-06-02,0.0,25.84995934161658,99923.01783502309,0,,False,False,0.0002587656876698041
2022-06-03,0.0,-25.84995934161282,99897.16787568147,0,,False,False,-0.00025869874531103676
2022-06-06,0.0,12.924979670786108,99910.09285535225,0,,False,False,0.00012938284383468002
2022-06-07,0.0,-12.924979670793473,99897.16787568147,0,,False,False,-0.00012936610608005328
2022-06-08,0.0,12.924979670786108,99910.09285535225,0,,False,False,0.00012938284383468002
2022-06-09,0.0,12.924979670804564,99923.01783502306,0,,False,False,0.0001293661060801643
2022-06-10,0.008996632996632892,853.1361564690878,100776.15399149214,1,SPY,False,True,0.008537934251321854
2022-06-13,0.0,13.038705394140893,100789.19269688628,0,,False,False,0.00012938284383468002
2022-06-14,0.0,-13.038705394148321,100776.15399149213,0,,False,False,-0.00012936610608005328
2022-06-15,0.00825942350332598,825.2364094479708,101601.3904009401,1,SPY,False,True,0.00818880634716066
2022-06-16,-2.887669650597502e-05,3.033361901619356,101604.42376284172,1,SPY,False,True,2.9855515654353572e-05
2022-06-17,0.0,-13.140768722545014,101591.28299411917,0,,False,False,-0.00012933264355907692
2022-06-21,0.0023851614894632167,248.2748967090257,101839.5578908282,1,SPY,False,True,0.0024438602347742534
2022-06-22,0.0,0.0,101839.5578908282,0,,False,False,0.0
2022-06-23,0.0,0.0,101839.5578908282,0,,False,False,0.0
2022-06-24,-0.005083593856191504,-551.2483383870199,101288.30955244119,1,SPY,False,True,-0.005412909774981122
2022-06-27,0.0,0.0,101288.30955244119,0,,False,False,0.0
2022-06-28,0.0019910953789995522,194.5169080221347,101482.82646046333,1,SPY,False,True,0.0019204280225589624
2022-06-29,0.0,13.123344945102241,101495.94980540843,0,,False,False,0.00012931591878961868
2022-06-30,0.0004192637728148707,35.3777298248472,101531.32753523327,1,SPY,False,True,0.0003485629711596829
2022-07-01,0.0,0.0,101531.32753523327,0,,False,False,0.0
2022-07-05,-0.0022145941756173126,-245.15695210926793,101286.170583124,1,SPY,False,True,-0.0024145941756173127
2022-07-06,0.0,0.0,101286.170583124,0,,False,False,0.0
2022-07-07,0.00027117173305846176,7.208712295255922,101293.37929541925,1,SPY,False,True,7.117173305846175e-05
2022-07-08,0.0022477995937710826,194.33308146473667,101487.71237688398,1,SPY,False,True,0.0019185171115475355
2022-07-11,-8.236327696020673e-05,-15.534123185751918,101472.17825369824,1,SPY,False,True,-0.00015306407861539453
2022-07-12,0.0,-13.118575081268355,101459.05967861696,0,,False,False,-0.0001292824822235472
2022-07-13,0.0,0.0,101459.05967861696,0,,False,False,0.0
2022-07-14,0.0013936893745122303,134.22917656763096,101593.2888551846,1,SPY,False,True,0.0013229885728570424
2022-07-15,0.0,-13.1342325604521,101580.15462262415,0,,False,False,-0.0001292824822235472
2022-07-18,0.0,0.0,101580.15462262415,0,,False,False,0.0
2022-07-19,-0.000726724625198516,-94.13683072025866,101486.01779190388,1,SPY,False,True,-0.0009267246251985159
2022-07-20,0.0,0.0,101486.01779190388,0,,False,False,0.0
2022-07-21,0.0,26.24412148742357,101512.26191339131,0,,False,False,0.0002585983966898464
2022-07-22,0.0,13.122060743733483,101525.38397413504,0,,False,False,0.00012926577042415843
2022-07-25,0.0,-13.122060743718665,101512.26191339132,0,,False,False,-0.00012924906294431437
2022-07-26,0.0,0.0,101512.26191339132,0,,False,False,0.0
2022-07-27,0.004452592980618064,431.69033245955046,101943.95224585087,1,SPY,False,True,0.0042525929806180645
2022-07-28,0.0,13.17786352714353,101957.13010937802,0,,False,False,0.00012926577042415843
2022-07-29,0.0014827691993047898,143.9653296809271,102101.09543905895,1,SPY,False,True,0.001412018262248882
2022-08-01,0.0,0.0,102101.09543905895,0,,False,False,0.0
2022-08-02,0.0,13.194765500020504,102114.29020455897,0,,False,False,0.00012923235978301584
2022-08-03,0.0010426733126495114,72.85422169551677,102187.14442625448,1,SPY,False,True,0.000713457651711358
2022-08-04,0.0,26.41177162736275,102213.55619788184,0,,False,False,0.00025846471956580963
2022-08-05,0.0,26.41177162736272,102239.9679695092,0,,False,False,0.00025839793281656753
2022-08-08,-0.0005878444001432559,-67.34330042191219,102172.6246690873,1,SPY,False,True,-0.0006586788098563942
2022-08-09,0.00035893754486726603,3.0435831433643483,102175.66825223067,1,SPY,False,True,2.97886361755097e-05
2022-08-10,0.0,13.197580502753917,102188.86583273341,0,,False,False,0.0001291655902868616
2022-08-11,0.0,0.0,102188.86583273341,0,,False,False,0.0
2022-08-12,0.0,13.19758050273448,102202.06341323614,0,,False,False,0.0001291489086916453
2022-08-15,0.0,0.0,102202.06341323614,0,,False,False,0.0
2022-08-16,0.0,0.0,102202.06341323614,0,,False,False,0.0
2022-08-17,0.0,0.0,102202.06341323614,0,,False,False,0.0
2022-08-18,0.0,52.790322010978834,102254.85373524712,0,,False,False,0.0005165289256199301
2022-08-19,0.0003747283219666109,17.86681900610096,102272.72055425322,1,SPY,False,True,0.00017472832196661087
2022-08-22,-0.0007405137633420544,-82.9890148018907,102189.73153945133,1,SPY,False,True,-0.0008114481980350472
2022-08-23,0.0,-26.374946842026315,102163.3565926093,0,,False,False,-0.00025809781907337737
2022-08-24,0.0,39.562420263054726,102202.91901287236,0,,False,False,0.00038724667613276864
2022-08-25,-0.004953497775980642,-526.7025158315673,101676.21649704079,1,SPY,False,True,-0.005153497775980642
