date,net_pnl,transaction_cost,portfolio_value,invested_weight,cash_weight,gross_exposure,stop_active,in_regime,n_long,n_short,daily_return
2018-08-07,38.25548685854925,0.0,113335.59401937989,0.8,0.19999999999999996,0.8,False,True,2,0,0.000337655653292801
2018-08-08,-282.92061689961696,0.0,113052.67340248027,0.8,0.19999999999999996,0.8,False,True,2,0,-0.002496308589967189
2018-08-09,-8.01800508991801,0.0,113044.65539739035,0.8,0.19999999999999996,0.8,False,True,2,0,-7.09227375931265e-05
2018-08-10,-688.0380211438074,0.0,112356.61737624655,0.8,0.19999999999999996,0.8,False,True,2,0,-0.006086426808283085
2018-08-13,-221.01932799079265,0.0,112135.59804825575,0.8,0.19999999999999996,0.8,False,True,2,0,-0.001967123371565016
2018-08-14,492.922170219048,0.0,112628.52021847479,0.8,0.19999999999999996,0.8,False,True,2,0,0.004395768861971128
2018-08-15,25.9920468680659,0.0,112654.51226534286,0.8,0.19999999999999996,0.8,False,True,2,0,0.0002307767767670832
2018-08-16,710.2901849702247,0.0,113364.80245031307,0.8,0.19999999999999996,0.8,False,True,2,0,0.006305030936508027
2018-08-17,587.673975748693,0.0,113952.47642606177,0.8,0.19999999999999996,0.8,False,True,2,0,0.005183919197550457
2018-08-20,148.63029861702276,0.0,114101.10672467879,0.8,0.19999999999999996,0.8,False,True,2,0,0.001304318284942818
2018-08-21,-188.32581329477557,0.0,113912.780911384,0.8,0.19999999999999996,0.8,False,True,2,0,-0.001650516973066729
2018-08-22,-258.7819478755385,0.0,113653.99896350846,0.8,0.19999999999999996,0.8,False,True,2,0,-0.002271755160440314
2018-08-23,-170.8757881325598,0.0,113483.1231753759,0.8,0.19999999999999996,0.8,False,True,2,0,-0.0015034736101755541
2018-08-24,540.0778626781587,0.0,114023.20103805406,0.8,0.19999999999999996,0.8,False,True,2,0,0.004759102918268532
2018-08-27,192.09999661807535,0.0,114215.30103467214,0.8,0.19999999999999996,0.8,False,True,2,0,0.0016847448139434285
2018-08-28,630.9068417160885,0.0,114846.20787638823,0.8,0.19999999999999996,0.8,False,True,2,0,0.005523838189811059
2018-08-29,260.29624837895614,0.0,115106.50412476719,0.8,0.19999999999999996,0.8,False,True,2,0,0.0022664766490081423
2018-08-30,-463.85225286829564,0.0,114642.6518718989,0.8,0.19999999999999996,0.8,False,True,2,0,-0.004029765792952222
2018-08-31,175.65945649603717,0.0,114818.31132839494,0.8,0.19999999999999996,0.8,False,True,2,0,0.0015322347627855226
2018-09-04,-772.3112049701281,134.017453614056,114046.0001234248,1.2230040044566,0.0,1.2230040044566,False,True,5,0,-0.006726376620896479
2018-09-05,-123.51991947417095,1.588566110136712,113922.48020395063,1.2169196088692702,0.0,1.2169196088692702,False,True,5,0,-0.0010830710357268014
2018-09-06,79.2506764159174,1.9169802599757708,114001.73088036655,1.233746667554649,0.0,1.233746667554649,False,True,5,0,0.0006956544158276401
2018-09-07,-679.289150481027,2.1539925658023504,113322.44172988553,1.2165812250352361,0.0,1.2165812250352361,False,True,5,0,-0.0059585862884298235
2018-09-10,354.3871440520485,6.938339746011167,113676.82887393757,1.2778077538683277,0.0,1.2778077538683277,False,True,5,0,0.0031272459244813255
2018-09-11,-125.54443836253071,4.028905662785389,113551.28443557504,1.297054649967356,0.0,1.297054649967356,False,True,5,0,-0.0011043977880641487
2018-09-12,262.02528767030674,1.9111500635421865,113813.30972324534,1.3047815702249836,0.0,1.3047815702249836,False,True,5,0,0.0023075501873248694
2018-09-13,109.94540512828624,5.211943301490506,113923.25512837362,1.318897157912369,0.0,1.318897157912369,False,True,5,0,0.0009660153579194031
2018-09-14,-460.4802877551651,4.907822574317486,113462.77484061845,1.3342898347177834,0.0,1.3342898347177834,False,True,5,0,-0.004042021861438871
2018-09-17,-144.10288447093,4.214214697771529,113318.67195614752,1.3283247242123306,0.0,1.3283247242123306,False,True,5,0,-0.001270045481201687
2018-09-18,-198.05301019531072,1.6186211090098124,113120.61894595221,1.3180468306089483,0.0,1.3180468306089483,False,True,5,0,-0.0017477526587317271
2018-09-19,-336.4386851457854,1.783718996871444,112784.18026080643,1.3127678556660398,0.0,1.3127678556660398,False,True,5,0,-0.0029741588074807535
2018-09-20,571.3902932800167,5.853459675419447,113355.57055408644,1.2965957899494711,0.0,1.2965957899494711,False,True,5,0,0.005066227302080062
2018-09-21,19.380987876727986,0.3162018434183377,113374.95154196318,1.2986011967244315,0.0,1.2986011967244315,False,True,5,0,0.00017097516938946455
2018-09-24,-248.99810811990574,5.587732061980703,113125.95343384327,1.2925605679636223,0.0,1.2925605679636223,False,True,5,0,-0.002196235629946419
2018-09-25,-80.73825458894186,3.478259206254443,113045.21517925433,1.295748169487362,0.0,1.295748169487362,False,True,5,0,-0.0007137023126718711
2018-09-26,-56.54323124063852,3.9433202472268185,112988.6719480137,1.3146990418968483,0.0,1.3146990418968483,False,True,5,0,-0.0005001824371865249
2018-09-27,285.2373389358384,2.721673109006247,113273.90928694954,1.3238881037894654,0.0,1.3238881037894654,False,True,5,0,0.0025244773127972575
2018-09-28,347.6269504615911,3.8096034257172713,113621.53623741113,1.3106238753608022,0.0,1.3106238753608022,False,True,5,0,0.003068905740517547
2018-10-01,422.9213289876568,145.63014631869126,114044.45756639878,1.2930083457364854,0.0,1.2930083457364854,False,True,4,0,0.0037221933710169797
2018-10-02,-183.48461680358446,0.47091459055054496,113860.97294959519,1.2971375651707253,0.0,1.2971375651707253,False,True,4,0,-0.001608886751000238
2018-10-03,-45.65829223961728,3.4198439222774386,113815.31465735557,1.2982759820791372,0.0,1.2982759820791372,False,True,4,0,-0.0004010003696335307
2018-10-04,-1455.3705875655778,3.9826121768842198,112359.94406979,1.3126750557062714,0.0,1.3126750557062714,False,True,4,0,-0.012787124403662253
2018-10-05,-580.8635068966784,2.8367058890688663,111779.08056289332,1.3379216496998296,0.0,1.3379216496998296,False,True,4,0,-0.005169667106063147
2018-10-08,109.2382396049885,2.5637438137417474,111888.31880249831,1.3266139200866225,0.0,1.3266139200866225,False,True,4,0,0.000977269083400012
2018-10-09,113.26345095295336,0.9878240649907609,112001.58225345127,1.319948566743794,0.0,1.319948566743794,False,True,4,0,0.001012290220866463
2018-10-10,-2688.876394485542,26.880301380994812,109312.70585896572,1.0799492663752805,0.0,1.0799492663752805,False,True,4,0,-0.024007485790699112
2018-10-11,-1892.7201675110864,19.043039830386885,107419.98569145464,0.9057422546583075,0.09425774534169251,0.9057422546583075,False,True,4,0,-0.01731473164659425
2018-10-12,485.68626636997436,3.2405639714291468,107905.67195782461,0.8755750194779091,0.12442498052209094,0.8755750194779091,False,True,4,0,0.0045213771277630155
2018-10-15,-11.37836623490293,0.4840441385630352,107894.29359158971,0.8741676015954435,0.1258323984045565,0.8741676015954435,False,True,4,0,-0.00010544734144601886
2018-10-16,1277.1034786702646,12.623903657363185,109171.39707025998,0.7571650870310661,0.2428349129689339,0.7571650870310661,False,True,4,0,0.011836617453601983
2018-10-17,-422.5419836658704,1.008282374861369,108748.8550865941,0.753757493749994,0.246242506250006,0.753757493749994,False,True,4,0,-0.003870445876898776
2018-10-18,-904.6777923885771,2.145043148878291,107844.17729420552,0.7396969487314848,0.26030305126851516,0.7396969487314848,False,True,4,0,-0.00831896383339581
2018-10-19,387.83576443269925,1.320363295622037,108232.01305863823,0.7274536980641817,0.2725463019358183,0.7274536980641817,False,True,4,0,0.0035962605878541165
2018-10-22,-389.1262624598566,1.6571526828232692,107842.88679617837,0.7256262479603431,0.27437375203965686,0.7256262479603431,False,True,4,0,-0.003595297282783072
2018-10-23,-658.0093384725202,3.155544532699336,107184.87745770585,0.7169551385979072,0.28304486140209284,0.7169551385979072,False,True,4,0,-0.00610155530903167
2018-10-24,-1050.1586845620686,5.595974586370954,106134.71877314379,0.6859989811178139,0.3140010188821861,0.6859989811178139,False,True,4,0,-0.009797638523927454
2018-10-25,-72.80830893960236,72.80830893960236,106061.91046420418,0.0,1.0,0.0,True,False,0,0,-0.0006859989811178746
2018-10-26,14.102102175800196,0.0,106076.01256637998,0.0,1.0,0.0,True,False,0,0,0.00013296104241455886
2018-10-29,0.0,0.0,106076.01256637998,0.0,1.0,0.0,True,False,0,0,0.0
2018-10-30,0.0,0.0,106076.01256637998,0.0,1.0,0.0,True,False,0,0,0.0
2018-10-31,14.102102175811785,0.0,106090.11466855579,0.0,1.0,0.0,True,False,0,0,0.0001329433661261259
2018-11-01,28.204204351594367,0.0,106118.31887290739,0.0,1.0,0.0,True,False,0,0,0.00026585138907342376
2018-11-02,0.0,0.0,106118.31887290739,0.0,1.0,0.0,True,False,0,0,0.0
2018-11-05,0.0,0.0,106118.31887290739,0.0,1.0,0.0,True,False,0,0,0.0
2018-11-06,0.0,0.0,106118.31887290739,0.0,1.0,0.0,True,False,0,0,0.0
2018-11-07,14.102102175801267,0.0,106132.4209750832,0.0,1.0,0.0,True,False,0,0,0.0001328903654485014
2018-11-08,14.10210217579318,0.0,106146.52307725899,0.0,1.0,0.0,True,False,0,0,0.00013287270794570816
2018-11-09,28.20420435162273,0.0,106174.72728161061,0.0,1.0,0.0,True,False,0,0,0.0002657101102698789
2018-11-12,-14.102102175812917,0.0,106160.6251794348,0.0,1.0,0.0,True,False,0,0,-0.00013281976358081593
2018-11-13,14.102102175818606,0.0,106174.72728161063,0.0,1.0,0.0,True,False,0,0,0.00013283740701397484
2018-11-14,-14.102102175812918,0.0,106160.62517943482,0.0,1.0,0.0,True,False,0,0,-0.00013281976358081593
2018-11-15,28.20420435159007,0.0,106188.8293837864,0.0,1.0,0.0,True,False,0,0,0.0002656748140275056
2018-11-16,14.102102175815782,0.0,106202.93148596222,0.0,1.0,0.0,True,False,0,0,0.00013280212483413045
2018-11-19,-14.102102175813231,0.0,106188.82938378642,0.0,1.0,0.0,True,False,0,0,-0.00013278449077147592
2018-11-20,28.204204351607988,0.0,106217.03358813803,0.0,1.0,0.0,True,False,0,0,0.00026560424966803886
2018-11-21,28.204204351629503,0.0,106245.23779248966,0.0,1.0,0.0,True,False,0,0,0.0002655337227830401
2018-11-23,0.0,0.0,106245.23779248966,0.0,1.0,0.0,True,False,0,0,0.0
2018-11-26,14.102102175796718,0.0,106259.33989466545,0.0,1.0,0.0,False,False,0,0,0.0001327316166710446
2018-11-27,0.0,0.0,106259.33989466545,0.0,1.0,0.0,True,False,0,0,0.0
2018-11-28,0.0,0.0,106259.33989466545,0.0,1.0,0.0,True,False,0,0,0.0
2018-11-29,14.102102175807426,0.0,106273.44199684125,0.0,1.0,0.0,True,False,0,0,0.00013271400132719435
2018-11-30,14.102102175811973,0.0,106287.54409901706,0.0,1.0,0.0,True,False,0,0,0.0001326963906582712
2018-12-03,0.0,0.0,106287.54409901706,0.0,1.0,0.0,True,False,0,0,0.0
2018-12-04,14.102102175795732,0.0,106301.64620119285,0.0,1.0,0.0,True,False,0,0,0.00013267878466227678
2018-12-06,14.102102175814773,0.0,106315.74830336867,0.0,1.0,0.0,True,False,0,0,0.0001326611833378788
2018-12-07,14.102102175807062,0.0,106329.85040554448,0.0,1.0,0.0,True,False,0,0,0.00013264358668263476
2018-12-10,14.102102175781251,0.0,106343.95250772026,0.0,1.0,0.0,True,False,0,0,0.00013262599469476832
2018-12-11,-14.102102175793119,0.0,106329.85040554446,0.0,1.0,0.0,True,False,0,0,-0.0001326084073729472
2018-12-12,28.20420435158611,0.0,106358.05460989605,0.0,1.0,0.0,True,False,0,0,0.0002652519893897587
2018-12-13,14.10210217580391,0.0,106372.15671207185,0.0,1.0,0.0,True,False,0,0,0.00013259082471495098
2018-12-14,0.0,0.0,106372.15671207185,0.0,1.0,0.0,True,False,0,0,0.0
2018-12-17,14.102102175798363,0.0,106386.25881424765,0.0,1.0,0.0,True,False,0,0,0.00013257324671878123
2018-12-18,0.0,0.0,106386.25881424765,0.0,1.0,0.0,True,False,0,0,0.0
2018-12-19,-14.102102175784715,0.0,106372.15671207185,0.0,1.0,0.0,True,False,0,0,-0.00013255567338277263
2018-12-20,28.204204351596726,0.0,106400.36091642345,0.0,1.0,0.0,True,False,0,0,0.00026514649343756247
2018-12-21,28.204204351589485,0.0,106428.56512077503,0.0,1.0,0.0,True,False,0,0,0.0002650762094100756
2018-12-24,0.0,0.0,106428.56512077503,0.0,1.0,0.0,True,False,0,0,0.0
2018-12-26,0.0,0.0,106428.56512077503,0.0,1.0,0.0,True,False,0,0,0.0
2018-12-27,28.204204351599532,0.0,106456.76932512663,0.0,1.0,0.0,True,False,0,0,0.0002650059626341239
2018-12-28,-7.016328468476111,41.720219825786884,106449.75299665815,0.39189823334174584,0.6081017666582542,0.39189823334174584,False,True,2,0,-6.59077718867529e-05
2018-12-31,-27.61816510637086,41.71747013905554,106422.13483155178,0.0,1.0,0.0,True,False,0,0,-0.0002594479022157703
2019-01-02,-14.09378027169403,0.0,106408.04105128009,0.0,1.0,0.0,True,False,0,0,-0.0001324327903589051
2019-01-03,28.187560543391267,0.0,106436.22861182348,0.0,1.0,0.0,True,False,0,0,0.00026490066225171027
2019-01-04,14.093780271711154,0.0,106450.32239209519,0.0,1.0,0.0,True,False,0,0,0.00013241525423746126
2019-01-07,0.0,0.0,106450.32239209519,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-08,0.0,0.0,106450.32239209519,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-09,0.0,0.0,106450.32239209519,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-10,14.093780271695243,0.0,106464.41617236688,0.0,1.0,0.0,True,False,0,0,0.00013239772275919215
2019-01-11,28.187560543377906,0.0,106492.60373291025,0.0,1.0,0.0,True,False,0,0,0.000264760391845309
2019-01-14,-14.09378027169813,0.0,106478.50995263856,0.0,1.0,0.0,True,False,0,0,-0.000132345156167335
2019-01-15,28.187560543375152,0.0,106506.69751318193,0.0,1.0,0.0,True,False,0,0,0.0002647253474519218
2019-01-16,0.0,0.0,106506.69751318193,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-17,28.187560543407734,0.0,106534.88507372534,0.0,1.0,0.0,True,False,0,0,0.00026465528648955683
2019-01-18,0.0,0.0,106534.88507372534,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-22,14.0937802716807,0.0,106548.97885399702,0.0,1.0,0.0,True,False,0,0,0.00013229263130032365
2019-01-23,0.0,0.0,106548.97885399702,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-24,28.187560543401126,0.0,106577.16641454042,0.0,1.0,0.0,True,False,0,0,0.00026455026455041164
2019-01-25,0.0,0.0,106577.16641454042,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-28,0.0,0.0,106577.16641454042,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-29,0.0,0.0,106577.16641454042,0.0,1.0,0.0,True,False,0,0,0.0
2019-01-30,28.18756054338745,0.0,106605.35397508381,0.0,1.0,0.0,True,False,0,0,0.00026448029621795044
2019-01-31,461.1395535625995,127.92642477010058,107066.4935286464,1.2000000000000002,0.0,1.2000000000000002,False,True,3,0,0.004325669737660354
2019-02-01,-756.717381757903,41.196272725571234,106309.7761468885,1.3373487519037286,0.0,1.3373487519037286,False,True,4,0,-0.007067732927626302
2019-02-04,-128.12040095322598,142.17324644520613,106181.65574593528,0.0,1.0,0.0,True,False,0,0,-0.0012051610453605033
2019-02-05,0.0,0.0,106181.65574593528,0.0,1.0,0.0,True,False,0,0,0.0
2019-02-06,14.034054420557084,0.0,106195.68980035583,0.0,1.0,0.0,True,False,0,0,0.0001321702352630183
2019-02-07,0.0,0.0,106195.68980035583,0.0,1.0,0.0,True,False,0,0,0.0
2019-02-08,28.068108841104788,0.0,106223.75790919694,0.0,1.0,0.0,True,False,0,0,0.0002643055372009151
2019-02-11,-14.034054420540578,0.0,106209.7238547764,0.0,1.0,0.0,True,False,0,0,-0.00013211784912126046
2019-02-12,28.068108841105744,0.0,106237.7919636175,0.0,1.0,0.0,True,False,0,0,0.00026427061310774214
2019-02-13,0.0,0.0,106237.7919636175,0.0,1.0,0.0,True,False,0,0,0.0
2019-02-14,14.034054420544651,0.0,106251.82601803805,0.0,1.0,0.0,True,False,0,0,0.0001321003963010714
2019-02-15,0.0,0.0,106251.82601803805,0.0,1.0,0.0,True,False,0,0,0.0
2019-02-19,28.06810884111748,0.0,106279.89412687917,0.0,1.0,0.0,True,False,0,0,0.00026416589618283304
2019-02-20,0.0,0.0,106279.89412687917,0.0,1.0,0.0,True,False,0,0,0.0
2019-02-21,14.034054420555668,0.0,106293.92818129972,0.0,1.0,0.0,True,False,0,0,0.0001320480654958267
2019-02-22,28.068108841121365,0.0,106321.99629014084,0.0,1.0,0.0,True,False,0,0,0.00026406126221290016
2019-02-25,-14.034054420561795,0.0,106307.96223572028,0.0,1.0,0.0,True,False,0,0,-0.00013199577613531854
2019-02-26,14.03405442057288,0.0,106321.99629014084,0.0,1.0,0.0,True,False,0,0,0.00013201320132028016
2019-02-27,0.0,0.0,106321.99629014084,0.0,1.0,0.0,True,False,0,0,0.0
2019-02-28,28.06810884109998,0.0,106350.06439898194,0.0,1.0,0.0,True,False,0,0,0.000263991552270193
2019-03-01,14.034054420571609,0.0,106364.0984534025,0.0,1.0,0.0,True,False,0,0,0.00013196093956202581
2019-03-04,-14.034054420566461,0.0,106350.06439898194,0.0,1.0,0.0,True,False,0,0,-0.00013194352817003097
2019-03-05,14.034054420571609,0.0,106364.0984534025,0.0,1.0,0.0,True,False,0,0,0.00013196093956202581
2019-03-06,-240.89074809128184,137.62312996029104,106123.20770531123,1.293887053633825,0.0,1.293887053633825,False,True,4,0,-0.002264774971949879
2019-03-07,-123.31102135986396,137.31144453999556,105999.89668395136,0.0,1.0,0.0,True,False,0,0,-0.0011619609322617297
2019-03-08,13.982310603333845,0.0,106013.87899455469,0.0,1.0,0.0,True,False,0,0,0.00013190871916624047
2019-03-11,0.0,0.0,106013.87899455469,0.0,1.0,0.0,True,False,0,0,0.0
2019-03-12,13.982310603351719,0.0,106027.86130515805,0.0,1.0,0.0,True,False,0,0,0.00013189132155111416
2019-03-13,13.982310603342668,0.0,106041.84361576139,0.0,1.0,0.0,True,False,0,0,0.00013187392852431756
2019-03-14,0.0,0.0,106041.84361576139,0.0,1.0,0.0,True,False,0,0,0.0
2019-03-15,13.982310603334328,0.0,106055.82592636472,0.0,1.0,0.0,True,False,0,0,0.00013185654008429637
2019-03-18,0.0,0.0,106055.82592636472,0.0,1.0,0.0,True,False,0,0,0.0
2019-03-19,0.0,0.0,106055.82592636472,0.0,1.0,0.0,True,False,0,0,0.0
2019-03-20,0.0,0.0,106055.82592636472,0.0,1.0,0.0,True,False,0,0,0.0
2019-03-21,41.94693181003923,0.0,106097.77285817477,0.0,1.0,0.0,True,False,0,0,0.00039551746868826676
2019-03-22,0.0,0.0,106097.77285817477,0.0,1.0,0.0,True,False,0,0,0.0
2019-03-25,0.0,0.0,106097.77285817477,0.0,1.0,0.0,True,False,0,0,0.0
2019-03-26,13.982310603339668,0.0,106111.75516877811,0.0,1.0,0.0,True,False,0,0,0.0001317870321559944
2019-03-27,13.982310603345907,0.0,106125.73747938145,0.0,1.0,0.0,True,False,0,0,0.0001317696666227608
2019-03-28,13.982310603328274,0.0,106139.71978998478,0.0,1.0,0.0,True,False,0,0,0.00013175230566520035
2019-03-29,0.0,0.0,106139.71978998478,0.0,1.0,0.0,True,False,0,0,0.0
2019-04-01,27.96462120669817,0.0,106167.68441119148,0.0,1.0,0.0,True,False,0,0,0.0002634698985641837
2019-04-02,-13.982310603354195,0.0,106153.70210058813,0.0,1.0,0.0,True,False,0,0,-0.00013170025023057086
2019-04-03,13.982310603352731,0.0,106167.68441119148,0.0,1.0,0.0,True,False,0,0,0.0001317175974711038
2019-04-04,27.964621206684818,0.0,106195.64903239817,0.0,1.0,0.0,True,False,0,0,0.0002634005004609197
2019-04-05,295.0319427513361,137.23079146555682,106490.6809751495,1.2922449527446311,0.0,1.2922449527446311,False,True,4,0,0.002778192378308564
2019-04-08,-137.61204500447565,137.61204500447565,106353.06893014503,0.0,1.0,0.0,True,False,0,0,-0.0012922449527446034
2019-04-09,14.003037383807639,0.0,106367.07196752884,0.0,1.0,0.0,True,False,0,0,0.00013166556945343189
2019-04-10,0.0,0.0,106367.07196752884,0.0,1.0,0.0,True,False,0,0,0.0
2019-04-11,28.006074767665147,0.0,106395.0780422965,0.0,1.0,0.0,True,False,0,0,0.00026329647182743443
2019-04-12,0.0,0.0,106395.0780422965,0.0,1.0,0.0,True,False,0,0,0.0
2019-04-15,14.003037383807758,0.0,106409.08107968031,0.0,1.0,0.0,True,False,0,0,0.0001316135825215614
2019-04-16,0.0,0.0,106409.08107968031,0.0,1.0,0.0,True,False,0,0,0.0
2019-04-17,28.006074767668338,0.0,106437.08715444797,0.0,1.0,0.0,True,False,0,0,0.0002631925253324674
2019-04-18,14.003037383811769,0.0,106451.09019183178,0.0,1.0,0.0,True,False,0,0,0.00013156163662664255
2019-04-22,0.0,0.0,106451.09019183178,0.0,1.0,0.0,True,False,0,0,0.0
2019-04-23,0.0,0.0,106451.09019183178,0.0,1.0,0.0,True,False,0,0,0.0
2019-04-24,14.003037383838544,0.0,106465.09322921562,0.0,1.0,0.0,True,False,0,0,0.00013154433043949254
2019-04-25,28.006074767637525,0.0,106493.09930398325,0.0,1.0,0.0,True,False,0,0,0.0002630540576087359
2019-04-26,-14.003037383813265,0.0,106479.09626659944,0.0,1.0,0.0,True,False,0,0,-0.00013149243918464393
2019-04-29,14.00303738381361,0.0,106493.09930398325,0.0,1.0,0.0,True,False,0,0,0.00013150973172004754
2019-04-30,14.003037383836912,0.0,106507.10234136709,0.0,1.0,0.0,True,False,0,0,0.00013149243918486597
2019-05-01,0.0,0.0,106507.10234136709,0.0,1.0,0.0,True,False,0,0,0.0
2019-05-02,14.003037383807813,0.0,106521.1053787509,0.0,1.0,0.0,True,False,0,0,0.00013147515119626974
2019-05-03,14.003037383822695,0.0,106535.10841613472,0.0,1.0,0.0,True,False,0,0,0.00013145786775337065
2019-05-06,14.003037383835968,0.0,106549.11145351856,0.0,1.0,0.0,True,False,0,0,0.00013144058885394827
2019-05-07,0.0,0.0,106549.11145351856,0.0,1.0,0.0,True,False,0,0,0.0
2019-05-08,-379.0723825899976,140.9362339070333,106170.03907092857,1.3227349527782402,0.0,1.3227349527782402,False,True,5,0,-0.0035577244842193156
2019-05-09,-126.48160318210047,140.4348216169486,106043.55746774648,0.0,1.0,0.0,True,False,0,0,-0.0011913116382824551
2019-05-10,27.869528900861685,0.0,106071.42699664734,0.0,1.0,0.0,True,False,0,0,0.00026281208935619027
2019-05-13,-13.934764450434765,0.0,106057.4922321969,0.0,1.0,0.0,True,False,0,0,-0.00013137151865483254
2019-05-14,13.93476445043661,0.0,106071.42699664734,0.0,1.0,0.0,True,False,0,0,0.0001313887793983337
2019-05-15,13.934764450411212,0.0,106085.36176109775,0.0,1.0,0.0,True,False,0,0,0.0001313715186546105
2019-05-16,13.934764450438268,0.0,106099.2965255482,0.0,1.0,0.0,True,False,0,0,0.0001313542624459263
2019-05-17,0.0,0.0,106099.2965255482,0.0,1.0,0.0,True,False,0,0,0.0
2019-05-20,13.934764450424666,0.0,106113.23128999863,0.0,1.0,0.0,True,False,0,0,0.00013133701076961657
2019-05-21,0.0,0.0,106113.23128999863,0.0,1.0,0.0,True,False,0,0,0.0
2019-05-22,27.869528900837,0.0,106141.10081889946,0.0,1.0,0.0,True,False,0,0,0.0002626395272486981
2019-05-23,27.86952890084037,0.0,106168.9703478003,0.0,1.0,0.0,True,False,0,0,0.0002625705658394484
2019-05-24,0.0,0.0,106168.9703478003,0.0,1.0,0.0,True,False,0,0,0.0
2019-05-28,0.0,0.0,106168.9703478003,0.0,1.0,0.0,True,False,0,0,0.0
2019-05-29,0.0,0.0,106168.9703478003,0.0,1.0,0.0,True,False,0,0,0.0
2019-05-30,41.804293351289,0.0,106210.7746411516,0.0,1.0,0.0,True,False,0,0,0.00039375246095296745
2019-05-31,0.0,0.0,106210.7746411516,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-03,0.0,0.0,106210.7746411516,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-04,13.93476445043425,0.0,106224.70940560203,0.0,1.0,0.0,True,False,0,0,0.00013119916032544587
2019-06-05,0.0,0.0,106224.70940560203,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-06,41.80429335127519,0.0,106266.5136989533,0.0,1.0,0.0,True,False,0,0,0.00039354584809125903
2019-06-07,-13.934764450437529,0.0,106252.57893450288,0.0,1.0,0.0,True,False,0,0,-0.0001311303435614919
2019-06-10,-1089.5987433801813,137.18944957162253,105162.9801911227,1.291163479958355,0.0,1.291163479958355,False,True,4,0,-0.010254798088730088
2019-06-11,-149.57084913084145,135.78259946636152,105013.40934199185,0.0,1.0,0.0,True,False,0,0,-0.0014222766306072332
2019-06-12,13.770444445567314,0.0,105027.17978643742,0.0,1.0,0.0,True,False,0,0,0.00013113034356138087
2019-06-13,27.54088889117117,0.0,105054.7206753286,0.0,1.0,0.0,True,False,0,0,0.0002622263012981296
2019-06-14,13.770444445573755,0.0,105068.49111977417,0.0,1.0,0.0,True,False,0,0,0.0001310787783457279
2019-06-17,0.0,0.0,105068.49111977417,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-18,0.0,0.0,105068.49111977417,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-19,27.540888891155515,0.0,105096.03200866534,0.0,1.0,0.0,True,False,0,0,0.0002621231979029748
2019-06-20,0.0,0.0,105096.03200866534,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-21,0.0,0.0,105096.03200866534,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-24,13.77044444557935,0.0,105109.80245311091,0.0,1.0,0.0,True,False,0,0,0.00013102725366875845
2019-06-25,0.0,0.0,105109.80245311091,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-26,27.540888891150953,0.0,105137.34334200206,0.0,1.0,0.0,True,False,0,0,0.0002620201755534346
2019-06-27,0.0,0.0,105137.34334200206,0.0,1.0,0.0,True,False,0,0,0.0
2019-06-28,13.770444445589007,0.0,105151.11378644765,0.0,1.0,0.0,True,False,0,0,0.00013097576948273293
2019-07-01,-13.7704444455927,0.0,105137.34334200206,0.0,1.0,0.0,True,False,0,0,-0.00013095861707712597
2019-07-02,13.770444445589007,0.0,105151.11378644765,0.0,1.0,0.0,True,False,0,0,0.00013097576948273293
2019-07-03,41.311333336743076,0.0,105192.42511978438,0.0,1.0,0.0,True,False,0,0,0.00039287585123104485
2019-07-05,-13.770444445588799,0.0,105178.6546753388,0.0,1.0,0.0,True,False,0,0,-0.00013090718680464075
2019-07-08,0.0,0.0,105178.6546753388,0.0,1.0,0.0,True,False,0,0,0.0
2019-07-09,13.770444445576395,0.0,105192.42511978437,0.0,1.0,0.0,True,False,0,0,0.0001309243257396897
2019-07-10,13.770444445577118,0.0,105206.19556422994,0.0,1.0,0.0,True,False,0,0,0.00013090718680452973
2019-07-11,-826.5595621819159,137.52062397162072,104379.63600204802,1.3071532834552728,0.0,1.3071532834552728,False,True,6,0,-0.007856567360401301
2019-07-12,-122.77971592410725,136.44018392594327,104256.85628612392,0.0,1.0,0.0,True,False,0,0,-0.0011762803610628758
2019-07-15,0.0,0.0,104256.85628612392,0.0,1.0,0.0,True,False,0,0,0.0
2019-07-16,13.642614012857072,0.0,104270.49890013678,0.0,1.0,0.0,True,False,0,0,0.00013085579691196614
2019-07-17,0.0,0.0,104270.49890013678,0.0,1.0,0.0,True,False,0,0,0.0
2019-07-18,27.285228025673995,0.0,104297.78412816246,0.0,1.0,0.0,True,False,0,0,0.0002616773518251403
2019-07-19,0.0,0.0,104297.78412816246,0.0,1.0,0.0,True,False,0,0,0.0
